# US Standard Atmosphere table (1976) 
# National Aeronautics and Space Administration, 
# U.S. Government Printing Office, Washington, D.C.
# H is the effective atmospheric scale height at the given altitude;
# e.g., between z_{i} and z_{i+1}, rho_a = rho_i * exp((z_i-z)/H_i)
# Altitude (m)          Atmospheric Density (kg/m3) H - scale height (m)
3.300000000000000000e+02 1.186660000000000048e+00 1.031378180071546012e+04
3.400000000000000000e+02 1.185510000000000064e+00 1.030378179993079721e+04
3.500000000000000000e+02 1.184360000000000079e+00 1.038412200450910677e+04
3.600000000000000000e+02 1.183219999999999938e+00 1.028386875488726400e+04
3.700000000000000000e+02 1.182069999999999954e+00 1.036403428365747641e+04
3.800000000000000000e+02 1.180930000000000035e+00 1.035403428287855422e+04
3.900000000000000000e+02 1.179789999999999894e+00 1.025404266557306619e+04
4.000000000000000000e+02 1.178639999999999910e+00 1.033394656201747966e+04
4.100000000000000000e+02 1.177499999999999991e+00 1.032394656123696950e+04
4.200000000000000000e+02 1.176360000000000072e+00 1.031394656045239390e+04
4.300000000000000000e+02 1.175219999999999931e+00 1.030394655967063409e+04
4.400000000000000000e+02 1.174080000000000013e+00 1.038508769314230813e+04
4.500000000000000000e+02 1.172949999999999937e+00 1.028403427740303414e+04
4.600000000000000000e+02 1.171810000000000018e+00 1.027403427661435308e+04
4.700000000000000000e+02 1.170670000000000099e+00 1.035491069965334646e+04
4.800000000000000000e+02 1.169540000000000024e+00 1.025412199433744718e+04
4.900000000000000000e+02 1.168400000000000105e+00 1.033482220251325816e+04
5.000000000000000000e+02 1.167270000000000030e+00 1.032482220173268797e+04
5.100000000000000000e+02 1.166139999999999954e+00 1.022429743056266307e+04
5.200000000000000000e+02 1.165000000000000036e+00 1.030473370458387399e+04
5.300000000000000000e+02 1.163869999999999960e+00 1.029473370380010056e+04
5.400000000000000000e+02 1.162740000000000107e+00 1.028473370301118484e+04
5.500000000000000000e+02 1.161610000000000031e+00 1.027473370222313315e+04
5.600000000000000000e+02 1.160479999999999956e+00 1.035642776677533948e+04
5.700000000000000000e+02 1.159359999999999946e+00 1.025482219622544289e+04
5.800000000000000000e+02 1.158230000000000093e+00 1.024482219542967323e+04
5.900000000000000000e+02 1.157100000000000017e+00 1.032624919299564681e+04
6.000000000000000000e+02 1.155980000000000008e+00 1.022491068942161291e+04
6.100000000000000000e+02 1.154849999999999932e+00 1.030615990570742360e+04
6.200000000000000000e+02 1.153729999999999922e+00 1.029615990492215678e+04
6.300000000000000000e+02 1.152609999999999912e+00 1.019508767818892557e+04
6.400000000000000000e+02 1.151480000000000059e+00 1.027607061762572630e+04
6.500000000000000000e+02 1.150360000000000049e+00 1.026607061683620850e+04
6.600000000000000000e+02 1.149240000000000039e+00 1.025607061604470982e+04
6.700000000000000000e+02 1.148120000000000029e+00 1.024607061525089375e+04
6.800000000000000000e+02 1.147000000000000020e+00 1.032833252649236238e+04
6.900000000000000000e+02 1.145890000000000075e+00 1.022615989938214261e+04
7.000000000000000000e+02 1.144770000000000065e+00 1.021615989858451758e+04
7.100000000000000000e+02 1.143650000000000055e+00 1.029815234394470099e+04
7.200000000000000000e+02 1.142539999999999889e+00 1.019624918270785929e+04
7.300000000000000000e+02 1.141420000000000101e+00 1.027806225227279720e+04
7.400000000000000000e+02 1.140309999999999935e+00 1.026806225148618432e+04
7.500000000000000000e+02 1.139199999999999990e+00 1.016642775173662085e+04
7.600000000000000000e+02 1.138079999999999981e+00 1.024797215980454530e+04
7.700000000000000000e+02 1.136970000000000036e+00 1.023797215901027994e+04
7.800000000000000000e+02 1.135860000000000092e+00 1.022797215821179088e+04
7.900000000000000000e+02 1.134749999999999925e+00 1.021797215741727086e+04
8.000000000000000000e+02 1.133639999999999981e+00 1.030081737282221911e+04
8.100000000000000000e+02 1.132540000000000102e+00 1.019806224591235878e+04
8.200000000000000000e+02 1.131429999999999936e+00 1.018806224511246546e+04
8.300000000000000000e+02 1.130319999999999991e+00 1.027063555226037352e+04
8.400000000000000000e+02 1.129219999999999891e+00 1.016815233360114689e+04
8.500000000000000000e+02 1.128109999999999946e+00 1.025054464158148221e+04
8.600000000000000000e+02 1.127010000000000067e+00 1.024054464078571255e+04
8.700000000000000000e+02 1.125909999999999966e+00 1.013833251137094703e+04
8.800000000000000000e+02 1.124800000000000022e+00 1.022045373009515606e+04
8.900000000000000000e+02 1.123699999999999921e+00 1.021045372929881705e+04
9.000000000000000000e+02 1.122600000000000042e+00 1.020045372849594241e+04
9.100000000000000000e+02 1.121499999999999941e+00 1.019045372769637652e+04
9.200000000000000000e+02 1.120400000000000063e+00 1.027389827145099298e+04
9.300000000000000000e+02 1.119310000000000027e+00 1.017054463518515877e+04
9.400000000000000000e+02 1.118209999999999926e+00 1.016054463438069070e+04
9.500000000000000000e+02 1.117110000000000047e+00 1.024371478282313547e+04
9.600000000000000000e+02 1.116020000000000012e+00 1.014063554185939029e+04
9.700000000000000000e+02 1.114919999999999911e+00 1.022362303810743470e+04
9.800000000000000000e+02 1.113830000000000098e+00 1.012072644933396987e+04
9.900000000000000000e+02 1.112729999999999997e+00 1.020353129338104372e+04
1.000000000000000000e+03 1.111639999999999961e+00 1.019353129257970795e+04
1.010000000000000000e+03 1.110549999999999926e+00 1.018353129177716073e+04
1.020000000000000000e+03 1.109459999999999891e+00 1.017353129097399142e+04
1.030000000000000000e+03 1.108370000000000077e+00 1.016353129016607636e+04
1.040000000000000000e+03 1.107280000000000042e+00 1.015353128935833774e+04
1.050000000000000000e+03 1.106190000000000007e+00 1.023749918599916964e+04
1.060000000000000000e+03 1.105110000000000037e+00 1.013362303086607062e+04
1.070000000000000000e+03 1.104020000000000001e+00 1.012362303005324611e+04
1.080000000000000000e+03 1.102929999999999966e+00 1.020731399840687664e+04
1.090000000000000000e+03 1.101849999999999996e+00 1.019731399760632848e+04
1.100000000000000000e+03 1.100770000000000026e+00 1.009380651385992678e+04
1.110000000000000000e+03 1.099679999999999991e+00 1.017722140340000806e+04
1.120000000000000000e+03 1.098600000000000021e+00 1.016722140259502885e+04
1.130000000000000000e+03 1.097520000000000051e+00 1.015722140178855989e+04
1.140000000000000000e+03 1.096440000000000081e+00 1.014722140097789816e+04
1.150000000000000000e+03 1.095359999999999889e+00 1.013722140017002312e+04
1.160000000000000000e+03 1.094279999999999919e+00 1.012722139935754603e+04
1.170000000000000000e+03 1.093199999999999950e+00 1.011722139854501802e+04
1.180000000000000000e+03 1.092119999999999980e+00 1.020172815510805231e+04
1.190000000000000000e+03 1.091050000000000075e+00 1.009731398951313895e+04
1.200000000000000000e+03 1.089970000000000105e+00 1.008731398869284931e+04
1.210000000000000000e+03 1.088889999999999914e+00 1.017154123679638724e+04
1.220000000000000000e+03 1.087820000000000009e+00 1.016154123598976184e+04
1.230000000000000000e+03 1.086750000000000105e+00 1.005749917142866070e+04
1.240000000000000000e+03 1.085669999999999913e+00 1.014144777642084046e+04
1.250000000000000000e+03 1.084600000000000009e+00 1.013144777561069532e+04
1.260000000000000000e+03 1.083530000000000104e+00 1.012144777479533150e+04
1.270000000000000000e+03 1.082459999999999978e+00 1.011144777398356018e+04
1.280000000000000000e+03 1.081390000000000073e+00 1.010144777316485306e+04
1.290000000000000000e+03 1.080319999999999947e+00 1.009144777235029142e+04
1.300000000000000000e+03 1.079250000000000043e+00 1.017660295471231802e+04
1.310000000000000000e+03 1.078189999999999982e+00 1.007154122866192665e+04
1.320000000000000000e+03 1.077120000000000077e+00 1.015650861346965576e+04
1.330000000000000000e+03 1.076060000000000016e+00 1.005163468496510905e+04
1.340000000000000000e+03 1.074989999999999890e+00 1.013641427222225320e+04
1.350000000000000000e+03 1.073930000000000051e+00 1.003172814126369485e+04
1.360000000000000000e+03 1.072859999999999925e+00 1.011631993096758742e+04
1.370000000000000000e+03 1.071800000000000086e+00 1.010631993015021362e+04
1.380000000000000000e+03 1.070740000000000025e+00 1.009631992933304173e+04
1.390000000000000000e+03 1.069679999999999964e+00 1.008631992851466930e+04
1.400000000000000000e+03 1.068619999999999903e+00 1.007631992769658245e+04
1.410000000000000000e+03 1.067560000000000064e+00 1.006631992687300408e+04
1.420000000000000000e+03 1.066500000000000004e+00 1.015214203629785698e+04
1.430000000000000000e+03 1.065450000000000008e+00 1.004641426485583906e+04
1.440000000000000000e+03 1.064389999999999947e+00 1.003641426403097466e+04
1.450000000000000000e+03 1.063330000000000108e+00 1.012195155765710660e+04
1.460000000000000000e+03 1.062279999999999891e+00 1.011195155684531528e+04
1.470000000000000000e+03 1.061229999999999896e+00 1.000660294080348285e+04
1.480000000000000000e+03 1.060170000000000057e+00 1.009185631710885900e+04
1.490000000000000000e+03 1.059120000000000061e+00 1.008185631628992633e+04
1.500000000000000000e+03 1.058070000000000066e+00 1.007185631546902368e+04
1.510000000000000000e+03 1.057020000000000071e+00 1.006185631464662765e+04
1.520000000000000000e+03 1.055970000000000075e+00 1.005185631382326756e+04
1.530000000000000000e+03 1.054920000000000080e+00 1.004185631299732995e+04
1.540000000000000000e+03 1.053870000000000084e+00 1.003185631216960064e+04
1.550000000000000000e+03 1.052820000000000089e+00 1.002185631134105279e+04
1.560000000000000000e+03 1.051770000000000094e+00 1.010817225250597221e+04
1.570000000000000000e+03 1.050729999999999942e+00 1.000195154778147662e+04
1.580000000000000000e+03 1.049679999999999946e+00 1.008807609701993897e+04
1.590000000000000000e+03 1.048640000000000017e+00 9.982046784215452135e+03
1.600000000000000000e+03 1.047590000000000021e+00 1.006797994152440697e+04
1.610000000000000000e+03 1.046550000000000091e+00 1.005797994069923880e+04
1.620000000000000000e+03 1.045509999999999939e+00 1.004797993987750669e+04
1.630000000000000000e+03 1.044470000000000010e+00 1.003797993905122166e+04
1.640000000000000000e+03 1.043430000000000080e+00 1.002797993822088756e+04
1.650000000000000000e+03 1.042389999999999928e+00 1.001797993739322737e+04
1.660000000000000000e+03 1.041349999999999998e+00 1.000797993656227845e+04
1.670000000000000000e+03 1.040310000000000068e+00 9.997979935727345946e+03
1.680000000000000000e+03 1.039269999999999916e+00 1.008499917369116338e+04
1.690000000000000000e+03 1.038240000000000052e+00 9.978076087910634669e+03
1.700000000000000000e+03 1.037199999999999900e+00 9.968076087075054602e+03
1.710000000000000000e+03 1.036159999999999970e+00 1.005480499645275449e+04
1.720000000000000000e+03 1.035130000000000106e+00 1.004480499562591467e+04
1.730000000000000000e+03 1.034100000000000019e+00 9.938268392260688415e+03
1.740000000000000000e+03 1.033060000000000089e+00 1.002470790658343321e+04
1.750000000000000000e+03 1.032030000000000003e+00 1.001470790575367027e+04
1.760000000000000000e+03 1.030999999999999917e+00 1.000470790492391643e+04
1.770000000000000000e+03 1.029970000000000052e+00 9.994707904089194926e+03
1.780000000000000000e+03 1.028939999999999966e+00 9.984707903255794008e+03
1.790000000000000000e+03 1.027910000000000101e+00 9.974707902416901561e+03
1.800000000000000000e+03 1.026880000000000015e+00 1.006245015223057453e+04
1.810000000000000000e+03 1.025859999999999994e+00 9.954804988125657474e+03
1.820000000000000000e+03 1.024829999999999908e+00 1.004235211135981990e+04
1.830000000000000000e+03 1.023810000000000109e+00 9.934902073826997366e+03
1.840000000000000000e+03 1.022780000000000022e+00 1.002225407047752742e+04
1.850000000000000000e+03 1.021760000000000002e+00 9.914999159521739784e+03
1.860000000000000000e+03 1.020729999999999915e+00 1.000215602959163880e+04
1.870000000000000000e+03 1.019709999999999894e+00 9.992156028759824039e+03
1.880000000000000000e+03 1.018690000000000095e+00 9.982156027922466819e+03
1.890000000000000000e+03 1.017670000000000075e+00 9.972156027084245579e+03
1.900000000000000000e+03 1.016650000000000054e+00 9.962156026246004330e+03
1.910000000000000000e+03 1.015630000000000033e+00 9.952156025404912725e+03
1.920000000000000000e+03 1.014610000000000012e+00 9.942156024563382744e+03
1.930000000000000000e+03 1.013589999999999991e+00 1.003054372366027019e+04
1.940000000000000000e+03 1.012580000000000036e+00 9.922254062097574206e+03
1.950000000000000000e+03 1.011560000000000015e+00 9.912254061250085215e+03
1.960000000000000000e+03 1.010539999999999994e+00 1.000034570134940623e+04
1.970000000000000000e+03 1.009530000000000038e+00 9.990345700515674253e+03
1.980000000000000000e+03 1.008520000000000083e+00 9.882450137145993722e+03
1.990000000000000000e+03 1.007500000000000062e+00 9.970246688932480538e+03
2.000000000000000000e+03 1.006490000000000107e+00 9.960246688091539909e+03
2.010000000000000000e+03 1.005479999999999929e+00 9.950246687252571064e+03
2.020000000000000000e+03 1.004469999999999974e+00 9.940246686410368056e+03
2.030000000000000000e+03 1.003460000000000019e+00 9.930246685566422457e+03
2.040000000000000000e+03 1.002450000000000063e+00 9.920246684720241319e+03
2.050000000000000000e+03 1.001440000000000108e+00 9.910246683870576817e+03
2.060000000000000000e+03 1.000429999999999930e+00 9.959441394349692928e+03
2.070000000000000000e+03 9.994260000000000366e-01 9.929651248237298205e+03
2.080000000000000000e+03 9.984199999999999742e-01 9.929526523937081947e+03
2.090000000000000000e+03 9.974150000000000515e-01 9.919526523089984039e+03
2.100000000000000000e+03 9.964100000000000179e-01 9.919401550334194326e+03
2.110000000000000000e+03 9.954060000000000130e-01 9.919286298470162365e+03
2.120000000000000000e+03 9.944030000000000369e-01 9.919180796603013732e+03
2.130000000000000000e+03 9.934009999999999785e-01 9.919085073953950996e+03
2.140000000000000000e+03 9.923999999999999488e-01 9.909085073107400603e+03
2.150000000000000000e+03 9.913990000000000302e-01 9.908989159013108292e+03
2.160000000000000000e+03 9.903990000000000293e-01 9.908903062908824722e+03
2.170000000000000000e+03 9.893999999999999462e-01 9.908826814309883048e+03
2.180000000000000000e+03 9.884020000000000028e-01 9.898826813459581899e+03
2.190000000000000000e+03 9.874039999999999484e-01 9.898750411905371948e+03
2.200000000000000000e+03 9.864070000000000338e-01 9.898683897093285850e+03
2.210000000000000000e+03 9.854110000000000369e-01 9.898627298835053807e+03
2.220000000000000000e+03 9.844159999999999577e-01 9.888627297984534380e+03
2.230000000000000000e+03 9.834209999999999896e-01 9.898533901326794876e+03
2.240000000000000000e+03 9.824279999999999680e-01 9.888533900474938491e+03
2.250000000000000000e+03 9.814349999999999463e-01 9.878533899623671459e+03
2.260000000000000000e+03 9.804420000000000357e-01 9.888460307619399828e+03
2.270000000000000000e+03 9.794509999999999605e-01 9.878460306767659858e+03
2.280000000000000000e+03 9.784599999999999964e-01 9.878433499845774350e+03
2.290000000000000000e+03 9.774699999999999500e-01 9.878416749940201044e+03
2.300000000000000000e+03 9.764810000000000434e-01 9.878410087583239147e+03
2.310000000000000000e+03 9.754930000000000545e-01 9.868410086728163151e+03
2.320000000000000000e+03 9.745049999999999546e-01 9.868403410873719622e+03
2.330000000000000000e+03 9.735179999999999945e-01 9.868406863464850176e+03
2.340000000000000000e+03 9.725319999999999521e-01 9.868420475353059373e+03
2.350000000000000000e+03 9.715470000000000494e-01 9.868444277507980587e+03
2.360000000000000000e+03 9.705629999999999535e-01 9.858444276652666304e+03
2.370000000000000000e+03 9.695789999999999687e-01 9.858468127236945293e+03
2.380000000000000000e+03 9.685960000000000125e-01 9.858502209694959674e+03
2.390000000000000000e+03 9.676139999999999741e-01 9.848502208837935541e+03
2.400000000000000000e+03 9.666320000000000467e-01 9.848536360782203701e+03
2.410000000000000000e+03 9.656510000000000371e-01 9.848580786506474396e+03
2.420000000000000000e+03 9.646709999999999452e-01 9.848635517495657041e+03
2.430000000000000000e+03 9.636919999999999931e-01 9.848700585357724776e+03
2.440000000000000000e+03 9.627139999999999587e-01 9.838700584498123135e+03
2.450000000000000000e+03 9.617360000000000353e-01 9.838765785558611242e+03
2.460000000000000000e+03 9.607590000000000297e-01 9.838841366131950053e+03
2.470000000000000000e+03 9.597830000000000528e-01 9.838927358151657245e+03
2.480000000000000000e+03 9.588079999999999936e-01 9.828927357291015142e+03
2.490000000000000000e+03 9.578330000000000455e-01 9.829013525886790376e+03
2.500000000000000000e+03 9.568590000000000151e-01 9.829110149094774897e+03
2.510000000000000000e+03 9.558860000000000134e-01 9.819110148232095526e+03
2.520000000000000000e+03 9.549130000000000118e-01 9.829324589889158233e+03
2.530000000000000000e+03 9.539419999999999566e-01 9.819324589027426555e+03
2.540000000000000000e+03 9.529710000000000125e-01 9.819442450312280926e+03
2.550000000000000000e+03 9.520009999999999861e-01 9.819570874781338716e+03
2.560000000000000000e+03 9.510319999999999885e-01 9.809570873915248740e+03
2.570000000000000000e+03 9.500629999999999908e-01 9.809699563724092513e+03
2.580000000000000000e+03 9.490950000000000220e-01 9.809838860957184806e+03
2.590000000000000000e+03 9.481279999999999708e-01 9.809988798558435519e+03
2.600000000000000000e+03 9.471619999999999484e-01 9.799988797692971275e+03
2.610000000000000000e+03 9.461960000000000370e-01 9.800139046045236682e+03
2.620000000000000000e+03 9.452310000000000434e-01 9.800299979560726570e+03
2.630000000000000000e+03 9.442669999999999675e-01 9.800471631529533624e+03
2.640000000000000000e+03 9.433040000000000314e-01 9.790471630659003495e+03
2.650000000000000000e+03 9.423409999999999842e-01 9.800836818827772731e+03
2.660000000000000000e+03 9.413799999999999946e-01 9.780654033632252322e+03
2.670000000000000000e+03 9.404179999999999762e-01 9.791019982213536423e+03
2.680000000000000000e+03 9.394580000000000153e-01 9.791224383516177113e+03
2.690000000000000000e+03 9.384989999999999721e-01 9.781224382647929815e+03
2.700000000000000000e+03 9.375400000000000400e-01 9.781429210675556533e+03
2.710000000000000000e+03 9.365820000000000256e-01 9.771429209804244238e+03
2.720000000000000000e+03 9.356240000000000112e-01 9.781861072770205283e+03
2.730000000000000000e+03 9.346680000000000543e-01 9.771861071896497378e+03
2.740000000000000000e+03 9.337119999999999864e-01 9.772088152465938037e+03
2.750000000000000000e+03 9.327569999999999473e-01 9.772326191278531041e+03
2.760000000000000000e+03 9.318030000000000479e-01 9.762326190403258806e+03
2.770000000000000000e+03 9.308490000000000375e-01 9.762564728770006695e+03
2.780000000000000000e+03 9.298959999999999448e-01 9.762814272472203811e+03
2.790000000000000000e+03 9.289439999999999920e-01 9.763074856222488961e+03
2.800000000000000000e+03 9.279929999999999568e-01 9.753074855348551864e+03
2.810000000000000000e+03 9.270420000000000327e-01 9.753335987696884331e+03
2.820000000000000000e+03 9.260920000000000263e-01 9.753608207786197454e+03
2.830000000000000000e+03 9.251430000000000486e-01 9.753891550703130633e+03
2.840000000000000000e+03 9.241949999999999887e-01 9.743891549827367271e+03
2.850000000000000000e+03 9.232470000000000399e-01 9.744175491144742409e+03
2.860000000000000000e+03 9.223000000000000087e-01 9.744470603587929872e+03
2.870000000000000000e+03 9.213540000000000063e-01 9.744776922619186735e+03
2.880000000000000000e+03 9.204090000000000327e-01 9.734776921739474346e+03
2.890000000000000000e+03 9.194639999999999480e-01 9.735083889753024778e+03
2.900000000000000000e+03 9.185200000000000031e-01 9.735402113264097352e+03
2.910000000000000000e+03 9.175769999999999760e-01 9.735731628122850452e+03
2.920000000000000000e+03 9.166349999999999776e-01 9.725731627242952527e+03
2.930000000000000000e+03 9.156929999999999792e-01 9.726061842451641496e+03
2.940000000000000000e+03 9.147520000000000095e-01 9.726403398544318406e+03
2.950000000000000000e+03 9.138119999999999576e-01 9.726756331755632345e+03
2.960000000000000000e+03 9.128730000000000455e-01 9.716756330872944091e+03
2.970000000000000000e+03 9.119340000000000224e-01 9.717110016606771751e+03
2.980000000000000000e+03 9.109960000000000280e-01 9.717475129630802257e+03
2.990000000000000000e+03 9.100589999999999513e-01 9.707475128748346833e+03
3.000000000000000000e+03 9.091219999999999857e-01 9.707841021929805720e+03
3.010000000000000000e+03 9.081860000000000488e-01 9.708218392957134711e+03
3.020000000000000000e+03 9.072510000000000296e-01 9.708607278699868402e+03
3.030000000000000000e+03 9.063170000000000393e-01 9.698607277815219277e+03
3.040000000000000000e+03 9.053830000000000489e-01 9.709409012970205367e+03
3.050000000000000000e+03 9.044510000000000050e-01 9.699409012085770883e+03
3.060000000000000000e+03 9.035189999999999610e-01 9.689409011200079476e+03
3.070000000000000000e+03 9.025870000000000282e-01 9.700235700053766777e+03
3.080000000000000000e+03 9.016570000000000418e-01 9.690235699168237261e+03
3.090000000000000000e+03 9.007270000000000554e-01 9.690661142218168607e+03
3.100000000000000000e+03 8.997979999999999867e-01 9.680661141330685496e+03
3.110000000000000000e+03 8.988690000000000291e-01 9.681087501284049722e+03
3.120000000000000000e+03 8.979409999999999892e-01 9.691986181220305298e+03
3.130000000000000000e+03 8.970150000000000068e-01 9.671536355193429699e+03
3.140000000000000000e+03 8.960879999999999956e-01 9.682436977173001651e+03
3.150000000000000000e+03 8.951630000000000420e-01 9.672436976282711839e+03
3.160000000000000000e+03 8.942379999999999773e-01 9.672899571387799369e+03
3.170000000000000000e+03 8.933140000000000525e-01 9.673374003100669142e+03
3.180000000000000000e+03 8.923910000000000453e-01 9.663374002209306127e+03
3.190000000000000000e+03 8.914680000000000382e-01 9.663849463058193578e+03
3.200000000000000000e+03 8.905459999999999487e-01 9.664336814162834344e+03
3.210000000000000000e+03 8.896249999999999991e-01 9.664836094288948516e+03
3.220000000000000000e+03 8.887049999999999672e-01 9.654836093397312652e+03
3.230000000000000000e+03 8.877850000000000463e-01 9.655336460096512383e+03
3.240000000000000000e+03 8.868660000000000432e-01 9.655848810167157353e+03
3.250000000000000000e+03 8.859479999999999578e-01 9.656373182814653774e+03
3.260000000000000000e+03 8.850310000000000121e-01 9.646373181918086630e+03
3.270000000000000000e+03 8.841139999999999555e-01 9.646898699483735982e+03
3.280000000000000000e+03 8.831980000000000386e-01 9.647436294682853259e+03
3.290000000000000000e+03 8.822830000000000394e-01 9.637436293786850001e+03
3.300000000000000000e+03 8.813680000000000403e-01 9.637975065342192465e+03
3.310000000000000000e+03 8.804539999999999589e-01 9.638525970025671995e+03
3.320000000000000000e+03 8.795410000000000172e-01 9.639089047745081189e+03
3.330000000000000000e+03 8.786289999999999933e-01 9.629089046847106147e+03
3.340000000000000000e+03 8.777169999999999694e-01 9.629653360742557197e+03
3.350000000000000000e+03 8.768059999999999743e-01 9.630229903900202771e+03
3.360000000000000000e+03 8.758960000000000079e-01 9.630818716680307261e+03
3.370000000000000000e+03 8.749869999999999592e-01 9.620818715782139407e+03
3.380000000000000000e+03 8.740780000000000216e-01 9.621408825505654022e+03
3.390000000000000000e+03 8.731700000000000017e-01 9.611408824604097390e+03
3.400000000000000000e+03 8.722619999999999818e-01 9.622615028024229105e+03
3.410000000000000000e+03 8.713560000000000194e-01 9.612615027123016262e+03
3.420000000000000000e+03 8.704499999999999460e-01 9.613231177338466296e+03
3.430000000000000000e+03 8.695450000000000124e-01 9.603231176434594090e+03
3.440000000000000000e+03 8.686399999999999677e-01 9.614489720185474653e+03
3.450000000000000000e+03 8.677369999999999806e-01 9.604489719282675651e+03
3.460000000000000000e+03 8.668339999999999934e-01 9.594489718378852558e+03
3.470000000000000000e+03 8.659310000000000063e-01 9.605776047005138025e+03
3.480000000000000000e+03 8.650299999999999656e-01 9.595776046102893815e+03
3.490000000000000000e+03 8.641290000000000360e-01 9.596432464955381874e+03
3.500000000000000000e+03 8.632290000000000241e-01 9.586432464048626571e+03
3.510000000000000000e+03 8.623290000000000122e-01 9.597771960249770927e+03
3.520000000000000000e+03 8.614309999999999468e-01 9.587771959345393043e+03
3.530000000000000000e+03 8.605329999999999924e-01 9.588455095224589968e+03
3.540000000000000000e+03 8.596359999999999557e-01 9.578455094318182091e+03
3.550000000000000000e+03 8.587390000000000301e-01 9.579139755053794943e+03
3.560000000000000000e+03 8.578430000000000222e-01 9.579837118944189569e+03
3.570000000000000000e+03 8.569480000000000430e-01 9.580547228615250788e+03
3.580000000000000000e+03 8.560539999999999816e-01 9.570547227707244019e+03
3.590000000000000000e+03 8.551600000000000312e-01 9.571258927769449656e+03
3.600000000000000000e+03 8.542669999999999986e-01 9.571983434336210848e+03
3.610000000000000000e+03 8.533749999999999947e-01 9.561983433425873955e+03
3.620000000000000000e+03 8.524829999999999908e-01 9.562709566269699280e+03
3.630000000000000000e+03 8.515920000000000156e-01 9.563448566828446928e+03
3.640000000000000000e+03 8.507019999999999582e-01 9.564200478527258383e+03
3.650000000000000000e+03 8.498130000000000406e-01 9.554200477614196643e+03
3.660000000000000000e+03 8.489240000000000119e-01 9.554954082807425948e+03
3.670000000000000000e+03 8.480360000000000120e-01 9.555720661180768730e+03
3.680000000000000000e+03 8.471490000000000409e-01 9.545720660265924380e+03
3.690000000000000000e+03 8.462619999999999587e-01 9.557281613941377145e+03
3.700000000000000000e+03 8.453770000000000451e-01 9.536500254831811617e+03
3.710000000000000000e+03 8.444909999999999917e-01 9.548064738082719487e+03
3.720000000000000000e+03 8.436069999999999958e-01 9.538064737167669591e+03
3.730000000000000000e+03 8.427229999999999999e-01 9.538860961035194123e+03
3.740000000000000000e+03 8.418400000000000327e-01 9.539670328268028243e+03
3.750000000000000000e+03 8.409579999999999833e-01 9.529670327352636377e+03
3.760000000000000000e+03 8.400760000000000449e-01 9.541317308424182556e+03
3.770000000000000000e+03 8.391960000000000530e-01 9.520492881788892191e+03
3.780000000000000000e+03 8.383150000000000324e-01 9.532143608130552821e+03
3.790000000000000000e+03 8.374359999999999582e-01 9.522143607213305586e+03
